campaign,source_series,canonical_series,tag_type,raw_name,suggested_canonical,suggested_ko,suggested_ja,suggested_en,aliases,parent_series,subgroup_or_affiliation,source_url,evidence,confidence,action,issue_type,notes
IM_phase_D,THE iDOLM@STER,Idolmaster,character,如月千早,如月千早,키사라기 치하야,如月千早,Chihaya Kisaragi,"如月千早,Chihaya Kisaragi,치하야,키사라기 치하야",THE iDOLM@STER,765PRO,,공식 캐릭터. 보컬.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,星井美希,星井美希,호시이 미키,星井美希,Miki Hoshii,"星井美希,Miki Hoshii,미키,호시이 미키",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,高槻やよい,高槻やよい,타카츠키 야요이,高槻やよい,Yayoi Takatsuki,"高槻やよい,Yayoi Takatsuki,야요이,타카츠키 야요이",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical. やよい는 히라가나 포함.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,水瀬伊織,水瀬伊織,미나세 이오리,水瀬伊織,Iori Minase,"水瀬伊織,Iori Minase,이오리,미나세 이오리",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,菊地真,菊地真,키쿠치 마코토,菊地真,Makoto Kikuchi,"菊地真,Makoto Kikuchi,마코토,키쿠치 마코토",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,萩原雪歩,萩原雪歩,하기와라 유키호,萩原雪歩,Yukiho Hagiwara,"萩原雪歩,Yukiho Hagiwara,유키호,하기와라 유키호",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,双海亜美,双海亜美,후타미 아미,双海亜美,Ami Futami,"双海亜美,Ami Futami,아미,후타미 아미",THE iDOLM@STER,765PRO,,공식 캐릭터. 쌍둥이 중 언니.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical. 마미(双海真美)와 쌍둥이.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,双海真美,双海真美,후타미 마미,双海真美,Mami Futami,"双海真美,Mami Futami,마미,후타미 마미",THE iDOLM@STER,765PRO,,공식 캐릭터. 쌍둥이 중 동생.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,三浦あずさ,三浦あずさ,미우라 아즈사,三浦あずさ,Azusa Miura,"三浦あずさ,Azusa Miura,아즈사,미우라 아즈사",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical. あずさ는 히라가나 포함.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,秋月律子,秋月律子,아키즈키 리츠코,秋月律子,Ritsuko Akizuki,"秋月律子,Ritsuko Akizuki,리츠코,아키즈키 리츠코",THE iDOLM@STER,765PRO,,공식 캐릭터. 프로듀서 겸 아이돌.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,四条貴音,四条貴音,시죠 타카네,四条貴音,Takane Shijou,"四条貴音,Takane Shijou,타카네,시죠 타카네",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,我那覇響,我那覇響,가나하 히비키,我那覇響,Hibiki Ganaha,"我那覇響,Hibiki Ganaha,히비키,가나하 히비키",THE iDOLM@STER,765PRO,,공식 캐릭터.,high,applied,new_character,idolmaster_765.json에 parent_series=Idolmaster로 반영됨. lower_series=THE iDOLM@STER; JA canonical.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,島村卯月,島村卯月,시마무라 우즈키,島村卯月,Uzuki Shimamura,"島村卯月,Uzuki Shimamura,시마무라 우즈키",THE iDOLM@STER Cinderella Girls,346PRO,,New Generations 리더. 데레마스 메인.,high,accept,new_character,lower_series=THE iDOLM@STER Cinderella Girls; JA canonical. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,渋谷凛,渋谷凛,시부야 린,渋谷凛,Rin Shibuya,"渋谷凛,Rin Shibuya,시부야 린",THE iDOLM@STER Cinderella Girls,346PRO,,New Generations.,high,accept,new_character,lower_series=THE iDOLM@STER Cinderella Girls; JA canonical. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,本田未央,本田未央,혼다 미오,本田未央,Mio Honda,"本田未央,Mio Honda,혼다 미오",THE iDOLM@STER Cinderella Girls,346PRO,,New Generations.,high,accept,new_character,lower_series=THE iDOLM@STER Cinderella Girls; JA canonical. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,双葉杏,双葉杏,후타바 안즈,双葉杏,Anzu Futaba,"双葉杏,Anzu Futaba,후타바 안즈",THE iDOLM@STER Cinderella Girls,346PRO,,데레마스 인기 캐릭터.,high,accept,new_character,lower_series=THE iDOLM@STER Cinderella Girls; JA canonical. 后타바/후타바 KO 표기 통일 필요. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,神崎蘭子,神崎蘭子,칸자키 란코,神崎蘭子,Ranko Kanzaki,"神崎蘭子,Ranko Kanzaki,칸자키 란코",THE iDOLM@STER Cinderella Girls,346PRO,,데레마스 인기 캐릭터. 고딕 캐릭터.,high,accept,new_character,lower_series=THE iDOLM@STER Cinderella Girls; JA canonical. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,城ヶ崎美嘉,城ヶ崎美嘉,죠가사키 미카,城ヶ崎美嘉,Mika Jougasaki,"城ヶ崎美嘉,Mika Jougasaki,죠가사키 미카",THE iDOLM@STER Cinderella Girls,346PRO,,데레마스 인기 캐릭터. 자매.,high,accept,new_character,lower_series=THE iDOLM@STER Cinderella Girls; JA canonical. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,城ヶ崎莉嘉,城ヶ崎莉嘉,죠가사키 리카,城ヶ崎莉嘉,Rika Jougasaki,"城ヶ崎莉嘉,Rika Jougasaki,죠가사키 리카",THE iDOLM@STER Cinderella Girls,346PRO,,데레마스 캐릭터. 자매 중 동생.,high,accept,new_character,lower_series=THE iDOLM@STER Cinderella Girls; JA canonical. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,春日未来,春日未来,카스가 미라이,春日未来,Mirai Kasuga,"春日未来,Mirai Kasuga,카스가 미라이",THE iDOLM@STER Million Live!,765 MILLIONSTARS,,밀리온 라이브 메인 캐릭터.,high,accept,new_character,lower_series=THE iDOLM@STER Million Live!; JA canonical. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,最上静香,最上静香,모가미 시즈카,最上静香,Shizuka Mogami,"最上静香,Shizuka Mogami,모가미 시즈카",THE iDOLM@STER Million Live!,765 MILLIONSTARS,,밀리온 라이브 메인 캐릭터.,high,accept,new_character,lower_series=THE iDOLM@STER Million Live!; JA canonical. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,伊吹翼,伊吹翼,이부키 츠바사,伊吹翼,Tsubasa Ibuki,"伊吹翼,Tsubasa Ibuki,이부키 츠바사",THE iDOLM@STER Million Live!,765 MILLIONSTARS,,밀리온 라이브 캐릭터.,high,accept,new_character,lower_series=THE iDOLM@STER Million Live!; JA canonical. 카시와기 츠바사(SideM)와 동음이의 주의. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,田中琴葉,田中琴葉,타나카 코토하,田中琴葉,Kotoha Tanaka,"田中琴葉,Kotoha Tanaka,타나카 코토하",THE iDOLM@STER Million Live!,765 MILLIONSTARS,,밀리온 라이브 캐릭터.,high,accept,new_character,lower_series=THE iDOLM@STER Million Live!; JA canonical. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,所恵美,所恵美,토코로 메구미,所恵美,Megumi Tokoro,"所恵美,Megumi Tokoro,토코로 메구미",THE iDOLM@STER Million Live!,765 MILLIONSTARS,,밀리온 라이브 캐릭터.,medium,accept,new_character,lower_series=THE iDOLM@STER Million Live!; JA canonical. KO 표기 확인 필요. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,島原エレナ,島原エレナ,시마바라 엘레나,島原エレナ,Elena Shimabara,"島原エレナ,Elena Shimabara,시마바라 엘레나",THE iDOLM@STER Million Live!,765 MILLIONSTARS,,밀리온 라이브 캐릭터.,medium,accept,new_character,lower_series=THE iDOLM@STER Million Live!; JA canonical. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,天道輝,天道輝,텐도 테루,天道輝,Teru Tendo,"天道輝,Teru Tendo,텐도 테루",THE iDOLM@STER SideM,315PRO,,SideM 메인 캐릭터.,high,accept,new_character,lower_series=THE iDOLM@STER SideM; JA canonical. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,桜庭薫,桜庭薫,사쿠라바 카오루,桜庭薫,Kaoru Sakuraba,"桜庭薫,Kaoru Sakuraba,사쿠라바 카오루",THE iDOLM@STER SideM,315PRO,,SideM 캐릭터.,high,accept,new_character,lower_series=THE iDOLM@STER SideM; JA canonical. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,柏木翼,柏木翼,카시와기 츠바사,柏木翼,Tsubasa Kashiwagi,"柏木翼,Tsubasa Kashiwagi,카시와기 츠바사",THE iDOLM@STER SideM,315PRO,,SideM 캐릭터.,high,accept,new_character,lower_series=THE iDOLM@STER SideM; JA canonical. 이부키 츠바사(ML)와 동음이의 주의. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,天ヶ瀬冬馬,天ヶ瀬冬馬,아마가세 토우마,天ヶ瀬冬馬,Touma Amagase,"天ヶ瀬冬馬,Touma Amagase,아마가세 토우마",THE iDOLM@STER SideM,315PRO,,SideM Jupiter 멤버.,high,accept,new_character,lower_series=THE iDOLM@STER SideM; JA canonical. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,伊集院北斗,伊集院北斗,이쥬인 호쿠토,伊集院北斗,Hokuto Ijuin,"伊集院北斗,Hokuto Ijuin,이쥬인 호쿠토",THE iDOLM@STER SideM,315PRO,,SideM Jupiter 멤버.,high,accept,new_character,lower_series=THE iDOLM@STER SideM; JA canonical. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,御手洗翔太,御手洗翔太,미타라이 쇼타,御手洗翔太,Shouta Mitarai,"御手洗翔太,Shouta Mitarai,미타라이 쇼타",THE iDOLM@STER SideM,315PRO,,SideM Jupiter 멤버.,high,accept,new_character,lower_series=THE iDOLM@STER SideM; JA canonical. [accept] 검증 완료. 단일명 alias 제거. 차기 seed 라운드 대상.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,櫻木真乃,櫻木真乃,사쿠라기 마노,櫻木真乃,Mano Sakuragi,"櫻木真乃,Mano Sakuragi,사쿠라기 마노",THE iDOLM@STER Shiny Colors,283PRO,,샤니마스 illumination STARS 멤버.,high,applied,new_character,lower_series=THE iDOLM@STER Shiny Colors; JA canonical. [applied] Gakuen/ShinyColors 초기 seed 반영. 단일명 alias 제거.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,風野灯織,風野灯織,카자노 히오리,風野灯織,Hiori Kazano,"風野灯織,Hiori Kazano,카자노 히오리",THE iDOLM@STER Shiny Colors,283PRO,,샤니마스 illumination STARS 멤버.,high,applied,new_character,lower_series=THE iDOLM@STER Shiny Colors; JA canonical. [applied] Gakuen/ShinyColors 초기 seed 반영. 단일명 alias 제거.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,八宮めぐる,八宮めぐる,하치미야 메구루,八宮めぐる,Meguru Hachimiya,"八宮めぐる,Meguru Hachimiya,하치미야 메구루",THE iDOLM@STER Shiny Colors,283PRO,,샤니마스 illumination STARS 멤버. めぐる는 히라가나.,high,applied,new_character,lower_series=THE iDOLM@STER Shiny Colors; JA canonical. [applied] Gakuen/ShinyColors 초기 seed 반영. 단일명 alias 제거.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,月岡恋鐘,月岡恋鐘,츠키오카 코가네,月岡恋鐘,Kogane Tsukioka,"月岡恋鐘,Kogane Tsukioka,츠키오카 코가네",THE iDOLM@STER Shiny Colors,283PRO,,샤니마스 ALSTROEMERIA 멤버.,high,applied,new_character,lower_series=THE iDOLM@STER Shiny Colors; JA canonical. [applied] Gakuen/ShinyColors 초기 seed 반영. 단일명 alias 제거.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,田中摩美々,田中摩美々,타나카 마미미,田中摩美々,Mamimi Tanaka,"田中摩美々,Mamimi Tanaka,타나카 마미미",THE iDOLM@STER Shiny Colors,283PRO,,샤니마스 ALSTROEMERIA 멤버.,high,applied,new_character,lower_series=THE iDOLM@STER Shiny Colors; JA canonical. [applied] Gakuen/ShinyColors 초기 seed 반영. 단일명 alias 제거.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,白瀬咲耶,白瀬咲耶,시라세 사쿠야,白瀬咲耶,Sakuya Shirase,"白瀬咲耶,Sakuya Shirase,시라세 사쿠야",THE iDOLM@STER Shiny Colors,283PRO,,샤니마스 ALSTROEMERIA 멤버.,high,applied,new_character,lower_series=THE iDOLM@STER Shiny Colors; JA canonical. [applied] Gakuen/ShinyColors 초기 seed 반영. 단일명 alias 제거.
IM_phase_D,Gakuen iDOLM@STER,Idolmaster,character,花海咲季,花海咲季,하나미 사키,花海咲季,Saki Hanami,"花海咲季,Saki Hanami,하나미 사키",Gakuen iDOLM@STER,初星学園,,학마스 메인 캐릭터.,high,applied,new_character,lower_series=Gakuen iDOLM@STER; JA canonical. [applied] Gakuen/ShinyColors 초기 seed 반영. 단일명 alias 제거.
IM_phase_D,Gakuen iDOLM@STER,Idolmaster,character,月村手毬,月村手毬,츠키무라 테마리,月村手毬,Temari Tsukimura,"月村手毬,Temari Tsukimura,츠키무라 테마리",Gakuen iDOLM@STER,初星学園,,학마스 캐릭터.,high,applied,new_character,lower_series=Gakuen iDOLM@STER; JA canonical. [applied] Gakuen/ShinyColors 초기 seed 반영. 단일명 alias 제거.
IM_phase_D,Gakuen iDOLM@STER,Idolmaster,character,藤田ことね,藤田ことね,후지타 코토네,藤田ことね,Kotone Fujita,"藤田ことね,Kotone Fujita,후지타 코토네",Gakuen iDOLM@STER,初星学園,,학마스 캐릭터. ことね는 히라가나.,high,applied,new_character,lower_series=Gakuen iDOLM@STER; JA canonical. [applied] Gakuen/ShinyColors 초기 seed 반영. 단일명 alias 제거.
IM_phase_D,Gakuen iDOLM@STER,Idolmaster,character,有村麻央,有村麻央,아리무라 마오,有村麻央,Mao Arimura,"有村麻央,Mao Arimura,아리무라 마오",Gakuen iDOLM@STER,初星学園,,학마스 캐릭터.,high,applied,new_character,lower_series=Gakuen iDOLM@STER; JA canonical. [applied] Gakuen/ShinyColors 초기 seed 반영. 단일명 alias 제거.
IM_phase_D,Gakuen iDOLM@STER,Idolmaster,character,葛城リーリヤ,葛城リーリヤ,카츠라기 릴리야,葛城リーリヤ,Lilja Katsuragi,"葛城リーリヤ,Lilja Katsuragi,카츠라기 릴리야",Gakuen iDOLM@STER,初星学園,,학마스 캐릭터. 핀란드계.,high,applied,new_character,lower_series=Gakuen iDOLM@STER; JA canonical. EN 표기 Lilja 확인. [applied] Gakuen/ShinyColors 초기 seed 반영. 단일명 alias 제거.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,illumination STARS (collision),illumination STARS,일루미네이션 스타즈,イルミネーションスターズ,illumination STARS,illumination STARS,THE iDOLM@STER Million Live!,,,밀리마스/샤니마스 동명 유닛. parent_series 스코프 처리 필요.,medium,reject,collision_risk,lower_series=THE iDOLM@STER Million Live!; 동명 유닛 충돌. 스코프 분리 설계 필요. [reject] candidate 행의 중복. candidate 버전(sub=765 MILLIONSTARS)로 통합.
IM_phase_D,THE iDOLM@STER,Idolmaster,character,柏木翼(collision),柏木翼,카시와기 츠바사,柏木翼,Tsubasa Kashiwagi,"柏木翼,카시와기 츠바사",THE iDOLM@STER SideM,315PRO,,이부키 츠바사(ML)와 KO 이름 동일 가능성. parent_series 스코프로 해소.,medium,reject,collision_risk,lower_series=THE iDOLM@STER SideM; KO 표기 충돌 위험. parent_series 필수. [reject] candidate 행의 중복. candidate 버전으로 통합.
idolmaster_policy_normalization,Idolmaster,Idolmaster,series,Idolmaster,Idolmaster,아이돌 마스터,アイドルマスター,THE iDOLM@STER,"Idolmaster,THE iDOLM@STER,THE IDOLMASTER,アイドルマスター,아이돌 마스터,Cinderella Girls,Shiny Colors,SideM,Million Live!,Gakuen iDOLM@STER",,,https://namu.wiki/w/아이돌마스터 시리즈,대표 IP canonical. 6개 하위 브랜드 series를 단일 Idolmaster로 정규화.,high,applied,series,idolmaster.json 신규 생성. 모든 하위 브랜드 alias 포함. Option B 정책 적용.
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,앰버,Amber,앰버,アンバー,Amber,"Amber,アンバー,앰버",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,바바라,Barbara,바바라,バーバラ,Barbara,"Barbara,バーバラ,바바라",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,베넷,Bennett,베넷,ベネット,Bennett,"Bennett,ベネット,베넷",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,딜럭,Diluc,딜럭,ディルック,Diluc,"Diluc,ディルック,딜럭",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,디오나,Diona,디오나,ディオナ,Diona,"Diona,ディオナ,디오나",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,유라,Eula,유라,エウルア,Eula,"Eula,エウルア,유라",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,피슐,Fischl,피슐,フィッシュル,Fischl,"Fischl,フィッシュル,피슐",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,진,Jean,진,ジン,Jean,"Jean,ジン",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch. KO 진(1음절) aliases 제외
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,카에야,Kaeya,카에야,カエヤ,Kaeya,"Kaeya,カエヤ,카에야",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,클레,Klee,클레,クレー,Klee,"Klee,クレー,클레",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,리사,Lisa,리사,リサ,Lisa,"Lisa,リサ,리사",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,모나,Mona,모나,モナ,Mona,"Mona,モナ,모나",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,노엘,Noelle,노엘,ノエル,Noelle,"Noelle,ノエル,노엘",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,레이저,Razor,레이저,レザー,Razor,"Razor,レザー,레이저",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,로자리아,Rosaria,로자리아,ロザリア,Rosaria,"Rosaria,ロザリア,로자리아",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,슈크로스,Sucrose,슈크로스,スクロース,Sucrose,"Sucrose,スクロース,슈크로스",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,벤티,Venti,벤티,ウェンティ,Venti,"Venti,ウェンティ,벤티",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,알베도,Albedo,알베도,アルベド,Albedo,"Albedo,アルベド,알베도",Genshin Impact,Mondstadt,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,1st seed batch
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,북두,Beidou,북두,北斗,Beidou,"Beidou,北斗,북두",Genshin Impact,Liyue,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,차기 seed 대상 [applied] 2a626d3 이후 Liyue/Inazuma seed
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,충운,Chongyun,충운,重雲,Chongyun,"Chongyun,重雲,충운",Genshin Impact,Liyue,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,차기 seed 대상 [applied] 2a626d3 이후 Liyue/Inazuma seed
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,응광,Ningguang,응광,凝光,Ningguang,"Ningguang,凝光,응광",Genshin Impact,Liyue,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,차기 seed 대상 [applied] 2a626d3 이후 Liyue/Inazuma seed
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,칠칠,Qiqi,칠칠,七七,Qiqi,"Qiqi,七七,칠칠",Genshin Impact,Liyue,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,차기 seed 대상 [applied] 2a626d3 이후 Liyue/Inazuma seed
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,신학,Shenhe,신학,申鶴,Shenhe,"Shenhe,申鶴,신학",Genshin Impact,Liyue,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,차기 seed 대상 [applied] 2a626d3 이후 Liyue/Inazuma seed
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,향릉,Xiangling,향릉,香菱,Xiangling,"Xiangling,香菱,향릉",Genshin Impact,Liyue,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,차기 seed 대상 [applied] 2a626d3 이후 Liyue/Inazuma seed
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,행추,Xingqiu,행추,行秋,Xingqiu,"Xingqiu,行秋,행추",Genshin Impact,Liyue,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,차기 seed 대상 [applied] 2a626d3 이후 Liyue/Inazuma seed
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,신염,Xinyan,신염,辛焱,Xinyan,"Xinyan,辛焱,신염",Genshin Impact,Liyue,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,차기 seed 대상 [applied] 2a626d3 이후 Liyue/Inazuma seed
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,연비,Yanfei,연비,煙緋,Yanfei,"Yanfei,煙緋,연비",Genshin Impact,Liyue,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,차기 seed 대상 [applied] 2a626d3 이후 Liyue/Inazuma seed
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,요요,Yaoyao,요요,瑤瑤,Yaoyao,"Yaoyao,瑤瑤,요요",Genshin Impact,Liyue,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,차기 seed 대상 [applied] 2a626d3 이후 Liyue/Inazuma seed
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,엽란,Yelan,엽란,夜蘭,Yelan,"Yelan,夜蘭,엽란",Genshin Impact,Liyue,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,차기 seed 대상 [applied] 2a626d3 이후 Liyue/Inazuma seed
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,운금,Yun Jin,운금,云堇,Yun Jin,"Yun Jin,云堇,운금",Genshin Impact,Liyue,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,차기 seed 대상 [applied] 2a626d3 이후 Liyue/Inazuma seed
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,백출,Baizhu,백출,白术,Baizhu,"Baizhu,白术,백출",Genshin Impact,Liyue,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,차기 seed 대상 [applied] 2a626d3 이후 Liyue/Inazuma seed
Genshin_phase_B1,Genshin Impact,Genshin Impact,character,카에다하라 카즈하,Kaedehara Kazuha,카에다하라 카즈하,楓原万葉,Kaedehara Kazuha,"Kaedehara Kazuha,楓原万葉,카에다하라 카즈하",Genshin Impact,Inazuma,,나무위키 원신 플레이어블 캐릭터 목록 기준,high,applied,new_character,旧 Kazuha 항목 대체. 차기 seed 대상 [applied] 2a626d3 이후 Liyue/Inazuma seed
